Timestamp	Date	Time	Traffic_Volume	Average_Speed_MPH	Congestion_Level
2022-11-01 23:00:00	2022-11-01	23:00:00	243	33.3	High
2022-11-01 23:15:00	2022-11-01	23:15:00	250	37.8	High
2022-11-01 23:30:00	2022-11-01	23:30:00	220	35.3	High
2022-11-01 23:45:00	2022-11-01	23:45:00	265	33.2	High
2022-11-02 0:00:00	2022-11-02	0:00:00	215	36.9	Medium
2022-11-02 0:15:00	2022-11-02	0:15:00	236	37.8	High
2022-11-02 0:30:00	2022-11-02	0:30:00	201	40.5	Medium
2022-11-02 0:45:00	2022-11-02	0:45:00	239	37.6	High
2022-11-02 1:00:00	2022-11-02	1:00:00	186	43.4	Medium
2022-11-02 1:15:00	2022-11-02	1:15:00	183	40.7	Medium
2022-11-02 1:30:00	2022-11-02	1:30:00	178	46.1	Medium
2022-11-02 1:45:00	2022-11-02	1:45:00	171	44.9	Medium
2022-11-02 2:00:00	2022-11-02	2:00:00	155	44	Medium
2022-11-02 2:15:00	2022-11-02	2:15:00	139	55.5	Medium
2022-11-02 2:30:00	2022-11-02	2:30:00	107	53.9	Low
2022-11-02 2:45:00	2022-11-02	2:45:00	120	50.5	Medium
2022-11-02 3:00:00	2022-11-02	3:00:00	107	56.8	Low
2022-11-02 3:15:00	2022-11-02	3:15:00	114	57.2	Low
2022-11-02 3:30:00	2022-11-02	3:30:00	109	51.8	Low
2022-11-02 3:45:00	2022-11-02	3:45:00	128	51.1	Medium
2022-11-02 4:00:00	2022-11-02	4:00:00	70	53.9	Low
2022-11-02 4:15:00	2022-11-02	4:15:00	102	52.7	Low
2022-11-02 4:30:00	2022-11-02	4:30:00	72	56	Low
2022-11-02 4:45:00	2022-11-02	4:45:00	111	52.6	Low
2022-11-02 5:00:00	2022-11-02	5:00:00	108	53.4	Low
2022-11-02 5:15:00	2022-11-02	5:15:00	116	53.1	Low
2022-11-02 5:30:00	2022-11-02	5:30:00	97	54.4	Low
2022-11-02 5:45:00	2022-11-02	5:45:00	129	46.3	Medium
2022-11-02 6:00:00	2022-11-02	6:00:00	153	44.3	Medium
2022-11-02 6:15:00	2022-11-02	6:15:00	146	46.3	Medium
2022-11-02 6:30:00	2022-11-02	6:30:00	135	48.4	Medium
2022-11-02 6:45:00	2022-11-02	6:45:00	146	51.1	Medium
2022-11-02 7:00:00	2022-11-02	7:00:00	164	42.4	Medium
2022-11-02 7:15:00	2022-11-02	7:15:00	187	42.1	Medium
2022-11-02 7:30:00	2022-11-02	7:30:00	199	44.6	Medium
2022-11-02 7:45:00	2022-11-02	7:45:00	191	41.8	Medium
2022-11-02 8:00:00	2022-11-02	8:00:00	201	42.9	Medium
2022-11-02 8:15:00	2022-11-02	8:15:00	217	39.3	Medium
2022-11-02 8:30:00	2022-11-02	8:30:00	193	43.3	Medium
2022-11-02 8:45:00	2022-11-02	8:45:00	221	38.5	High
2022-11-02 9:00:00	2022-11-02	9:00:00	246	38.3	High
2022-11-02 9:15:00	2022-11-02	9:15:00	211	35.7	Medium
2022-11-02 9:30:00	2022-11-02	9:30:00	222	38	High
2022-11-02 9:45:00	2022-11-02	9:45:00	235	38.5	High
2022-11-02 10:00:00	2022-11-02	10:00:00	245	38	High
2022-11-02 10:15:00	2022-11-02	10:15:00	231	42.5	High
2022-11-02 10:30:00	2022-11-02	10:30:00	255	34.1	High
2022-11-02 10:45:00	2022-11-02	10:45:00	253	39.9	High
2022-11-02 11:00:00	2022-11-02	11:00:00	237	35.4	High
2022-11-02 11:15:00	2022-11-02	11:15:00	228	42.4	High
2022-11-02 11:30:00	2022-11-02	11:30:00	255	37.7	High
2022-11-02 11:45:00	2022-11-02	11:45:00	264	31.5	High
2022-11-02 12:00:00	2022-11-02	12:00:00	205	42	Medium
2022-11-02 12:15:00	2022-11-02	12:15:00	203	41.2	Medium
2022-11-02 12:30:00	2022-11-02	12:30:00	219	41.3	Medium
2022-11-02 12:45:00	2022-11-02	12:45:00	207	40.2	Medium
2022-11-02 13:00:00	2022-11-02	13:00:00	172	44	Medium
2022-11-02 13:15:00	2022-11-02	13:15:00	186	47.4	Medium
2022-11-02 13:30:00	2022-11-02	13:30:00	146	47.7	Medium
2022-11-02 13:45:00	2022-11-02	13:45:00	194	44.8	Medium
2022-11-02 14:00:00	2022-11-02	14:00:00	138	48.2	Medium
2022-11-02 14:15:00	2022-11-02	14:15:00	131	54.7	Medium
2022-11-02 14:30:00	2022-11-02	14:30:00	136	47.1	Medium
2022-11-02 14:45:00	2022-11-02	14:45:00	136	47.3	Medium
2022-11-02 15:00:00	2022-11-02	15:00:00	84	59.8	Low
2022-11-02 15:15:00	2022-11-02	15:15:00	132	48.3	Medium
2022-11-02 15:30:00	2022-11-02	15:30:00	110	57	Low
2022-11-02 15:45:00	2022-11-02	15:45:00	116	54.1	Low
2022-11-02 16:00:00	2022-11-02	16:00:00	114	51.2	Low
2022-11-02 16:15:00	2022-11-02	16:15:00	84	49.8	Low
2022-11-02 16:30:00	2022-11-02	16:30:00	107	52.5	Low
2022-11-02 16:45:00	2022-11-02	16:45:00	95	54.2	Low
2022-11-02 17:00:00	2022-11-02	17:00:00	122	54.3	Medium
2022-11-02 17:15:00	2022-11-02	17:15:00	78	60.7	Low
2022-11-02 17:30:00	2022-11-02	17:30:00	108	50.3	Low
2022-11-02 17:45:00	2022-11-02	17:45:00	101	55.6	Low
2022-11-02 18:00:00	2022-11-02	18:00:00	143	50.6	Medium
2022-11-02 18:15:00	2022-11-02	18:15:00	144	51.4	Medium
2022-11-02 18:30:00	2022-11-02	18:30:00	126	51.8	Medium
2022-11-02 18:45:00	2022-11-02	18:45:00	126	44.5	Medium
2022-11-02 19:00:00	2022-11-02	19:00:00	173	44.4	Medium
2022-11-02 19:15:00	2022-11-02	19:15:00	161	42.7	Medium
2022-11-02 19:30:00	2022-11-02	19:30:00	187	42.6	Medium
2022-11-02 19:45:00	2022-11-02	19:45:00	169	48.2	Medium
2022-11-02 20:00:00	2022-11-02	20:00:00	168	46.3	Medium
2022-11-02 20:15:00	2022-11-02	20:15:00	206	44.4	Medium
2022-11-02 20:30:00	2022-11-02	20:30:00	196	43.2	Medium
2022-11-02 20:45:00	2022-11-02	20:45:00	188	39.2	Medium
2022-11-02 21:00:00	2022-11-02	21:00:00	221	31.7	High
2022-11-02 21:15:00	2022-11-02	21:15:00	241	37.3	High
2022-11-02 21:30:00	2022-11-02	21:30:00	259	34.1	High
2022-11-02 21:45:00	2022-11-02	21:45:00	244	33.6	High
2022-11-02 22:00:00	2022-11-02	22:00:00	240	31.9	High
2022-11-02 22:15:00	2022-11-02	22:15:00	256	32.9	High
2022-11-02 22:30:00	2022-11-02	22:30:00	243	36.1	High
2022-11-02 22:45:00	2022-11-02	22:45:00	239	39.1	High
2022-11-02 23:00:00	2022-11-02	23:00:00	222	39.7	High
2022-11-02 23:15:00	2022-11-02	23:15:00	213	45	Medium
2022-11-02 23:30:00	2022-11-02	23:30:00	234	34.6	High
2022-11-02 23:45:00	2022-11-02	23:45:00	242	39.4	High
2022-11-03 0:00:00	2022-11-03	0:00:00	211	40.5	Medium
2022-11-03 0:15:00	2022-11-03	0:15:00	206	43.1	Medium
2022-11-03 0:30:00	2022-11-03	0:30:00	198	40.6	Medium
2022-11-03 0:45:00	2022-11-03	0:45:00	221	42.4	High
2022-11-03 1:00:00	2022-11-03	1:00:00	155	47.8	Medium
2022-11-03 1:15:00	2022-11-03	1:15:00	186	41.3	Medium
2022-11-03 1:30:00	2022-11-03	1:30:00	159	46.4	Medium
2022-11-03 1:45:00	2022-11-03	1:45:00	163	45.3	Medium
2022-11-03 2:00:00	2022-11-03	2:00:00	115	53.1	Low
2022-11-03 2:15:00	2022-11-03	2:15:00	129	46.4	Medium
2022-11-03 2:30:00	2022-11-03	2:30:00	152	47.2	Medium
2022-11-03 2:45:00	2022-11-03	2:45:00	145	49.3	Medium
2022-11-03 3:00:00	2022-11-03	3:00:00	124	50.6	Medium
2022-11-03 3:15:00	2022-11-03	3:15:00	117	55.4	Low
2022-11-03 3:30:00	2022-11-03	3:30:00	93	56.5	Low
2022-11-03 3:45:00	2022-11-03	3:45:00	105	52.7	Low
2022-11-03 4:00:00	2022-11-03	4:00:00	88	55.4	Low
2022-11-03 4:15:00	2022-11-03	4:15:00	119	52	Low
2022-11-03 4:30:00	2022-11-03	4:30:00	82	56.6	Low
2022-11-03 4:45:00	2022-11-03	4:45:00	113	46.3	Low
2022-11-03 5:00:00	2022-11-03	5:00:00	123	49.7	Medium
2022-11-03 5:15:00	2022-11-03	5:15:00	137	44.6	Medium
2022-11-03 5:30:00	2022-11-03	5:30:00	103	56.8	Low
2022-11-03 5:45:00	2022-11-03	5:45:00	120	50.8	Medium
2022-11-03 6:00:00	2022-11-03	6:00:00	171	44.5	Medium
2022-11-03 6:15:00	2022-11-03	6:15:00	128	52.8	Medium
2022-11-03 6:30:00	2022-11-03	6:30:00	114	53	Low
2022-11-03 6:45:00	2022-11-03	6:45:00	109	48.9	Low
2022-11-03 7:00:00	2022-11-03	7:00:00	185	43.2	Medium
2022-11-03 7:15:00	2022-11-03	7:15:00	146	47	Medium
2022-11-03 7:30:00	2022-11-03	7:30:00	169	40	Medium
2022-11-03 7:45:00	2022-11-03	7:45:00	181	41.8	Medium
2022-11-03 8:00:00	2022-11-03	8:00:00	215	39.4	Medium
2022-11-03 8:15:00	2022-11-03	8:15:00	218	39.2	Medium
2022-11-03 8:30:00	2022-11-03	8:30:00	215	35.5	Medium
2022-11-03 8:45:00	2022-11-03	8:45:00	231	41.5	High
2022-11-03 9:00:00	2022-11-03	9:00:00	225	38.4	High
2022-11-03 9:15:00	2022-11-03	9:15:00	229	38.4	High
2022-11-03 9:30:00	2022-11-03	9:30:00	228	39.6	High
2022-11-03 9:45:00	2022-11-03	9:45:00	252	33.2	High
2022-11-03 10:00:00	2022-11-03	10:00:00	263	35.7	High
2022-11-03 10:15:00	2022-11-03	10:15:00	256	34	High
2022-11-03 10:30:00	2022-11-03	10:30:00	267	31.2	High
2022-11-03 10:45:00	2022-11-03	10:45:00	232	39.7	High
2022-11-03 11:00:00	2022-11-03	11:00:00	264	38.7	High
2022-11-03 11:15:00	2022-11-03	11:15:00	262	36.6	High
2022-11-03 11:30:00	2022-11-03	11:30:00	250	38.6	High
2022-11-03 11:45:00	2022-11-03	11:45:00	266	32.4	High
2022-11-03 12:00:00	2022-11-03	12:00:00	187	38.4	Medium
2022-11-03 12:15:00	2022-11-03	12:15:00	204	45.7	Medium
2022-11-03 12:30:00	2022-11-03	12:30:00	201	47.7	Medium
2022-11-03 12:45:00	2022-11-03	12:45:00	223	43.6	High
2022-11-03 13:00:00	2022-11-03	13:00:00	159	45.4	Medium
2022-11-03 13:15:00	2022-11-03	13:15:00	186	39.8	Medium
2022-11-03 13:30:00	2022-11-03	13:30:00	195	39.1	Medium
2022-11-03 13:45:00	2022-11-03	13:45:00	185	38.4	Medium
2022-11-03 14:00:00	2022-11-03	14:00:00	141	48.2	Medium
2022-11-03 14:15:00	2022-11-03	14:15:00	122	55.6	Medium
2022-11-03 14:30:00	2022-11-03	14:30:00	124	50.1	Medium
2022-11-03 14:45:00	2022-11-03	14:45:00	156	47.7	Medium
2022-11-03 15:00:00	2022-11-03	15:00:00	121	55	Medium
2022-11-03 15:15:00	2022-11-03	15:15:00	109	51.1	Low
2022-11-03 15:30:00	2022-11-03	15:30:00	103	59.1	Low
2022-11-03 15:45:00	2022-11-03	15:45:00	79	61.8	Low
2022-11-03 16:00:00	2022-11-03	16:00:00	83	54.9	Low
2022-11-03 16:15:00	2022-11-03	16:15:00	128	48.3	Medium
2022-11-03 16:30:00	2022-11-03	16:30:00	80	57.8	Low
2022-11-03 16:45:00	2022-11-03	16:45:00	102	52.1	Low
2022-11-03 17:00:00	2022-11-03	17:00:00	125	46.9	Medium
2022-11-03 17:15:00	2022-11-03	17:15:00	91	58.2	Low
2022-11-03 17:30:00	2022-11-03	17:30:00	112	55.6	Low
2022-11-03 17:45:00	2022-11-03	17:45:00	124	51	Medium
2022-11-03 18:00:00	2022-11-03	18:00:00	137	45.2	Medium
2022-11-03 18:15:00	2022-11-03	18:15:00	180	40.3	Medium
2022-11-03 18:30:00	2022-11-03	18:30:00	112	52.3	Low
2022-11-03 18:45:00	2022-11-03	18:45:00	153	45.7	Medium
2022-11-03 19:00:00	2022-11-03	19:00:00	172	43.9	Medium
2022-11-03 19:15:00	2022-11-03	19:15:00	186	46.4	Medium
2022-11-03 19:30:00	2022-11-03	19:30:00	181	46.1	Medium
2022-11-03 19:45:00	2022-11-03	19:45:00	164	50	Medium
2022-11-03 20:00:00	2022-11-03	20:00:00	215	36.9	Medium
2022-11-03 20:15:00	2022-11-03	20:15:00	184	42.5	Medium
2022-11-03 20:30:00	2022-11-03	20:30:00	221	41.5	High
2022-11-03 20:45:00	2022-11-03	20:45:00	216	41.1	Medium
2022-11-03 21:00:00	2022-11-03	21:00:00	249	40.5	High
2022-11-03 21:15:00	2022-11-03	21:15:00	255	36.5	High
2022-11-03 21:30:00	2022-11-03	21:30:00	245	42	High
2022-11-03 21:45:00	2022-11-03	21:45:00	242	38.4	High
2022-11-03 22:00:00	2022-11-03	22:00:00	236	40.7	High
2022-11-03 22:15:00	2022-11-03	22:15:00	239	36.1	High
2022-11-03 22:30:00	2022-11-03	22:30:00	267	33.9	High
2022-11-03 22:45:00	2022-11-03	22:45:00	271	36.1	High
2022-11-03 23:00:00	2022-11-03	23:00:00	236	42.3	High
2022-11-03 23:15:00	2022-11-03	23:15:00	240	39.2	High
2022-11-03 23:30:00	2022-11-03	23:30:00	226	38.4	High
2022-11-03 23:45:00	2022-11-03	23:45:00	257	39.1	High
2022-11-04 0:00:00	2022-11-04	0:00:00	222	32.5	High
2022-11-04 0:15:00	2022-11-04	0:15:00	241	32.6	High
2022-11-04 0:30:00	2022-11-04	0:30:00	199	43.8	Medium
2022-11-04 0:45:00	2022-11-04	0:45:00	206	41	Medium
2022-11-04 1:00:00	2022-11-04	1:00:00	178	46	Medium
2022-11-04 1:15:00	2022-11-04	1:15:00	184	43.7	Medium
2022-11-04 1:30:00	2022-11-04	1:30:00	171	46.8	Medium
2022-11-04 1:45:00	2022-11-04	1:45:00	161	43.8	Medium
2022-11-04 2:00:00	2022-11-04	2:00:00	150	49.2	Medium
2022-11-04 2:15:00	2022-11-04	2:15:00	148	50.7	Medium
2022-11-04 2:30:00	2022-11-04	2:30:00	123	54.3	Medium
2022-11-04 2:45:00	2022-11-04	2:45:00	157	52.7	Medium
2022-11-04 3:00:00	2022-11-04	3:00:00	127	50.9	Medium
2022-11-04 3:15:00	2022-11-04	3:15:00	112	52.8	Low
2022-11-04 3:30:00	2022-11-04	3:30:00	111	47.5	Low
2022-11-04 3:45:00	2022-11-04	3:45:00	118	49.6	Low
2022-11-04 4:00:00	2022-11-04	4:00:00	87	54.3	Low
2022-11-04 4:15:00	2022-11-04	4:15:00	100	56.5	Low
2022-11-04 4:30:00	2022-11-04	4:30:00	67	55.4	Low
2022-11-04 4:45:00	2022-11-04	4:45:00	113	54.2	Low
2022-11-04 5:00:00	2022-11-04	5:00:00	86	55	Low
2022-11-04 5:15:00	2022-11-04	5:15:00	132	49.1	Medium
2022-11-04 5:30:00	2022-11-04	5:30:00	105	53.5	Low
2022-11-04 5:45:00	2022-11-04	5:45:00	106	51.5	Low
2022-11-04 6:00:00	2022-11-04	6:00:00	128	48.8	Medium
2022-11-04 6:15:00	2022-11-04	6:15:00	133	44.4	Medium
2022-11-04 6:30:00	2022-11-04	6:30:00	158	45.8	Medium
2022-11-04 6:45:00	2022-11-04	6:45:00	100	51.9	Low
2022-11-04 7:00:00	2022-11-04	7:00:00	194	40.8	Medium
2022-11-04 7:15:00	2022-11-04	7:15:00	180	45.3	Medium
2022-11-04 7:30:00	2022-11-04	7:30:00	156	48.8	Medium
2022-11-04 7:45:00	2022-11-04	7:45:00	158	47.3	Medium
2022-11-04 8:00:00	2022-11-04	8:00:00	237	40.3	High
2022-11-04 8:15:00	2022-11-04	8:15:00	198	43.6	Medium
2022-11-04 8:30:00	2022-11-04	8:30:00	195	41.4	Medium
2022-11-04 8:45:00	2022-11-04	8:45:00	229	36.9	High
2022-11-04 9:00:00	2022-11-04	9:00:00	245	37.4	High
2022-11-04 9:15:00	2022-11-04	9:15:00	225	40.5	High
2022-11-04 9:30:00	2022-11-04	9:30:00	243	40.8	High
2022-11-04 9:45:00	2022-11-04	9:45:00	224	42.4	High
2022-11-04 10:00:00	2022-11-04	10:00:00	266	32.3	High
2022-11-04 10:15:00	2022-11-04	10:15:00	265	33.8	High
2022-11-04 10:30:00	2022-11-04	10:30:00	257	37	High
2022-11-04 10:45:00	2022-11-04	10:45:00	255	38.5	High
2022-11-04 11:00:00	2022-11-04	11:00:00	266	36.8	High
2022-11-04 11:15:00	2022-11-04	11:15:00	239	36.9	High
2022-11-04 11:30:00	2022-11-04	11:30:00	222	35.3	High
2022-11-04 11:45:00	2022-11-04	11:45:00	246	33.3	High
2022-11-04 12:00:00	2022-11-04	12:00:00	243	37.5	High
2022-11-04 12:15:00	2022-11-04	12:15:00	197	43	Medium
2022-11-04 12:30:00	2022-11-04	12:30:00	207	37.6	Medium
2022-11-04 12:45:00	2022-11-04	12:45:00	218	39.7	Medium
2022-11-04 13:00:00	2022-11-04	13:00:00	174	46.6	Medium
2022-11-04 13:15:00	2022-11-04	13:15:00	160	42.9	Medium
2022-11-04 13:30:00	2022-11-04	13:30:00	191	46	Medium
2022-11-04 13:45:00	2022-11-04	13:45:00	209	39.5	Medium
2022-11-04 14:00:00	2022-11-04	14:00:00	140	52.4	Medium
2022-11-04 14:15:00	2022-11-04	14:15:00	123	49	Medium
2022-11-04 14:30:00	2022-11-04	14:30:00	114	48.6	Low
2022-11-04 14:45:00	2022-11-04	14:45:00	141	47.2	Medium
2022-11-04 15:00:00	2022-11-04	15:00:00	126	50	Medium
2022-11-04 15:15:00	2022-11-04	15:15:00	117	50.2	Low
2022-11-04 15:30:00	2022-11-04	15:30:00	110	51.5	Low
2022-11-04 15:45:00	2022-11-04	15:45:00	101	54.2	Low
2022-11-04 16:00:00	2022-11-04	16:00:00	83	54.8	Low
2022-11-04 16:15:00	2022-11-04	16:15:00	112	51.7	Low
2022-11-04 16:30:00	2022-11-04	16:30:00	113	46.7	Low
2022-11-04 16:45:00	2022-11-04	16:45:00	76	57.3	Low
2022-11-04 17:00:00	2022-11-04	17:00:00	133	49.2	Medium
2022-11-04 17:15:00	2022-11-04	17:15:00	118	56.1	Low
2022-11-04 17:30:00	2022-11-04	17:30:00	131	46.9	Medium
2022-11-04 17:45:00	2022-11-04	17:45:00	89	49.2	Low
2022-11-04 18:00:00	2022-11-04	18:00:00	117	53.2	Low
2022-11-04 18:15:00	2022-11-04	18:15:00	135	50.3	Medium
2022-11-04 18:30:00	2022-11-04	18:30:00	145	45.1	Medium
2022-11-04 18:45:00	2022-11-04	18:45:00	164	41.3	Medium
2022-11-04 19:00:00	2022-11-04	19:00:00	185	48	Medium
2022-11-04 19:15:00	2022-11-04	19:15:00	171	49.3	Medium
2022-11-04 19:30:00	2022-11-04	19:30:00	159	39	Medium
2022-11-04 19:45:00	2022-11-04	19:45:00	193	41.1	Medium
2022-11-04 20:00:00	2022-11-04	20:00:00	198	46.9	Medium
2022-11-04 20:15:00	2022-11-04	20:15:00	236	36	High
2022-11-04 20:30:00	2022-11-04	20:30:00	208	39.3	Medium
2022-11-04 20:45:00	2022-11-04	20:45:00	236	36.6	High
2022-11-04 21:00:00	2022-11-04	21:00:00	250	32.5	High
2022-11-04 21:15:00	2022-11-04	21:15:00	237	32.2	High
2022-11-04 21:30:00	2022-11-04	21:30:00	232	41.1	High
2022-11-04 21:45:00	2022-11-04	21:45:00	234	32.2	High
2022-11-04 22:00:00	2022-11-04	22:00:00	256	35.9	High
2022-11-04 22:15:00	2022-11-04	22:15:00	251	38.4	High
2022-11-04 22:30:00	2022-11-04	22:30:00	241	32.5	High
2022-11-04 22:45:00	2022-11-04	22:45:00	247	33.4	High
2022-11-04 23:00:00	2022-11-04	23:00:00	241	40.5	High
2022-11-04 23:15:00	2022-11-04	23:15:00	208	42.3	Medium
2022-11-04 23:30:00	2022-11-04	23:30:00	246	34.4	High
2022-11-04 23:45:00	2022-11-04	23:45:00	225	42.4	High
2022-11-05 0:00:00	2022-11-05	0:00:00	110	55.8	Low
2022-11-05 0:15:00	2022-11-05	0:15:00	102	53.9	Low
2022-11-05 0:30:00	2022-11-05	0:30:00	100	50.6	Low
2022-11-05 0:45:00	2022-11-05	0:45:00	107	51.3	Low
2022-11-05 1:00:00	2022-11-05	1:00:00	94	54.9	Low
2022-11-05 1:15:00	2022-11-05	1:15:00	134	48.8	Medium
2022-11-05 1:30:00	2022-11-05	1:30:00	97	56.5	Low
2022-11-05 1:45:00	2022-11-05	1:45:00	107	47.9	Low
2022-11-05 2:00:00	2022-11-05	2:00:00	88	50.3	Low
2022-11-05 2:15:00	2022-11-05	2:15:00	84	55.7	Low
2022-11-05 2:30:00	2022-11-05	2:30:00	81	54.1	Low
2022-11-05 2:45:00	2022-11-05	2:45:00	64	55.7	Low
2022-11-05 3:00:00	2022-11-05	3:00:00	87	49.5	Low
2022-11-05 3:15:00	2022-11-05	3:15:00	93	54.2	Low
2022-11-05 3:30:00	2022-11-05	3:30:00	40	60.2	Low
2022-11-05 3:45:00	2022-11-05	3:45:00	50	61.1	Low
2022-11-05 4:00:00	2022-11-05	4:00:00	55	58.8	Low
2022-11-05 4:15:00	2022-11-05	4:15:00	45	59.4	Low
2022-11-05 4:30:00	2022-11-05	4:30:00	67	60.7	Low
2022-11-05 4:45:00	2022-11-05	4:45:00	49	55.3	Low
2022-11-05 5:00:00	2022-11-05	5:00:00	98	55.2	Low
2022-11-05 5:15:00	2022-11-05	5:15:00	83	50.3	Low
2022-11-05 5:30:00	2022-11-05	5:30:00	69	54.4	Low
2022-11-05 5:45:00	2022-11-05	5:45:00	81	51.9	Low
2022-11-05 6:00:00	2022-11-05	6:00:00	99	55.8	Low
2022-11-05 6:15:00	2022-11-05	6:15:00	74	56.2	Low
2022-11-05 6:30:00	2022-11-05	6:30:00	70	56.8	Low
2022-11-05 6:45:00	2022-11-05	6:45:00	83	52	Low
2022-11-05 7:00:00	2022-11-05	7:00:00	117	50.5	Low
2022-11-05 7:15:00	2022-11-05	7:15:00	107	50.2	Low
2022-11-05 7:30:00	2022-11-05	7:30:00	81	56.7	Low
2022-11-05 7:45:00	2022-11-05	7:45:00	92	51.3	Low
2022-11-05 8:00:00	2022-11-05	8:00:00	126	54.3	Medium
2022-11-05 8:15:00	2022-11-05	8:15:00	126	45.3	Medium
2022-11-05 8:30:00	2022-11-05	8:30:00	157	44.3	Medium
2022-11-05 8:45:00	2022-11-05	8:45:00	106	57.7	Low
2022-11-05 9:00:00	2022-11-05	9:00:00	151	46.1	Medium
2022-11-05 9:15:00	2022-11-05	9:15:00	166	41.7	Medium
2022-11-05 9:30:00	2022-11-05	9:30:00	178	44.9	Medium
2022-11-05 9:45:00	2022-11-05	9:45:00	137	47.6	Medium
2022-11-05 10:00:00	2022-11-05	10:00:00	157	44.2	Medium
2022-11-05 10:15:00	2022-11-05	10:15:00	158	43.3	Medium
2022-11-05 10:30:00	2022-11-05	10:30:00	152	55.6	Medium
2022-11-05 10:45:00	2022-11-05	10:45:00	148	47	Medium
2022-11-05 11:00:00	2022-11-05	11:00:00	150	41.7	Medium
2022-11-05 11:15:00	2022-11-05	11:15:00	105	57.2	Low
2022-11-05 11:30:00	2022-11-05	11:30:00	154	48.9	Medium
2022-11-05 11:45:00	2022-11-05	11:45:00	145	45.8	Medium
2022-11-05 12:00:00	2022-11-05	12:00:00	124	47.7	Medium
2022-11-05 12:15:00	2022-11-05	12:15:00	158	48.6	Medium
2022-11-05 12:30:00	2022-11-05	12:30:00	117	50.6	Low
2022-11-05 12:45:00	2022-11-05	12:45:00	121	45.1	Medium
2022-11-05 13:00:00	2022-11-05	13:00:00	134	54.7	Medium
2022-11-05 13:15:00	2022-11-05	13:15:00	92	53	Low
2022-11-05 13:30:00	2022-11-05	13:30:00	96	58.3	Low
2022-11-05 13:45:00	2022-11-05	13:45:00	102	56.9	Low
2022-11-05 14:00:00	2022-11-05	14:00:00	95	50.9	Low
2022-11-05 14:15:00	2022-11-05	14:15:00	85	58.2	Low
2022-11-05 14:30:00	2022-11-05	14:30:00	63	55.7	Low
2022-11-05 14:45:00	2022-11-05	14:45:00	74	50.8	Low
2022-11-05 15:00:00	2022-11-05	15:00:00	56	57.2	Low
2022-11-05 15:15:00	2022-11-05	15:15:00	64	58.7	Low
2022-11-05 15:30:00	2022-11-05	15:30:00	72	55.2	Low
2022-11-05 15:45:00	2022-11-05	15:45:00	72	55.7	Low
2022-11-05 16:00:00	2022-11-05	16:00:00	33	64.6	Low
2022-11-05 16:15:00	2022-11-05	16:15:00	75	56.6	Low
2022-11-05 16:30:00	2022-11-05	16:30:00	63	55.1	Low
2022-11-05 16:45:00	2022-11-05	16:45:00	80	57.8	Low
2022-11-05 17:00:00	2022-11-05	17:00:00	72	57.2	Low
2022-11-05 17:15:00	2022-11-05	17:15:00	82	47.9	Low
2022-11-05 17:30:00	2022-11-05	17:30:00	73	57.8	Low
2022-11-05 17:45:00	2022-11-05	17:45:00	86	56.1	Low
2022-11-05 18:00:00	2022-11-05	18:00:00	90	54.6	Low
2022-11-05 18:15:00	2022-11-05	18:15:00	81	58.2	Low
2022-11-05 18:30:00	2022-11-05	18:30:00	116	49.4	Low
2022-11-05 18:45:00	2022-11-05	18:45:00	95	54.9	Low
2022-11-05 19:00:00	2022-11-05	19:00:00	113	47.1	Low
2022-11-05 19:15:00	2022-11-05	19:15:00	85	56.3	Low
2022-11-05 19:30:00	2022-11-05	19:30:00	85	60.9	Low
2022-11-05 19:45:00	2022-11-05	19:45:00	109	49.3	Low
2022-11-05 20:00:00	2022-11-05	20:00:00	129	47.7	Medium
2022-11-05 20:15:00	2022-11-05	20:15:00	118	49.1	Low
2022-11-05 20:30:00	2022-11-05	20:30:00	129	50.3	Medium
2022-11-05 20:45:00	2022-11-05	20:45:00	151	44.2	Medium
2022-11-05 21:00:00	2022-11-05	21:00:00	154	48.3	Medium
2022-11-05 21:15:00	2022-11-05	21:15:00	126	52.8	Medium
2022-11-05 21:30:00	2022-11-05	21:30:00	142	50	Medium
2022-11-05 21:45:00	2022-11-05	21:45:00	131	44.4	Medium
2022-11-05 22:00:00	2022-11-05	22:00:00	144	51.2	Medium
2022-11-05 22:15:00	2022-11-05	22:15:00	143	51.1	Medium
2022-11-05 22:30:00	2022-11-05	22:30:00	142	50.9	Medium
2022-11-05 22:45:00	2022-11-05	22:45:00	131	50.8	Medium
2022-11-05 23:00:00	2022-11-05	23:00:00	142	49.1	Medium
2022-11-05 23:15:00	2022-11-05	23:15:00	135	52.3	Medium
2022-11-05 23:30:00	2022-11-05	23:30:00	100	59.1	Low
2022-11-05 23:45:00	2022-11-05	23:45:00	174	41.8	Medium
2022-11-06 0:00:00	2022-11-06	0:00:00	143	51.6	Medium
2022-11-06 0:15:00	2022-11-06	0:15:00	121	50.6	Medium
2022-11-06 0:30:00	2022-11-06	0:30:00	127	49.8	Medium
2022-11-06 0:45:00	2022-11-06	0:45:00	109	47.7	Low
2022-11-06 1:00:00	2022-11-06	1:00:00	130	49	Medium
2022-11-06 1:15:00	2022-11-06	1:15:00	133	46.5	Medium
2022-11-06 1:30:00	2022-11-06	1:30:00	107	51.1	Low
2022-11-06 1:45:00	2022-11-06	1:45:00	120	47.7	Medium
2022-11-06 2:00:00	2022-11-06	2:00:00	85	53.7	Low
2022-11-06 2:15:00	2022-11-06	2:15:00	62	56.5	Low
